Date,Location/City,Latitude,Longitude,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Humidity,Wind_speed,Pressure,Weather_Condition,Cloud_Cover,UV_Index_Proxy
2024-04-30,Ho Chi Minh City,10.76,106.66,38.2,27.8,32.1,0.2,66.79,20.9,1005.17,Light drizzle,92.75,24.17
2024-05-01,Ho Chi Minh City,10.76,106.66,37.8,28.1,32.2,0.0,64.96,19.2,1004.51,Overcast,91.62,24.22
2024-05-02,Ho Chi Minh City,10.76,106.66,38.2,29.3,32.5,0.7,61.75,19.3,1005.7,Light drizzle,68.08,24.12
2024-05-03,Ho Chi Minh City,10.76,106.66,37.8,28.9,32.5,0.1,62.12,19.5,1006.49,Light drizzle,52.67,24.22
2024-05-04,Ho Chi Minh City,10.76,106.66,37.5,27.9,30.9,4.6,68.42,11.6,1006.72,Moderate rain,92.83,21.1
2024-05-05,Ho Chi Minh City,10.76,106.66,34.9,27.1,29.7,8.0,75.83,16.4,1006.7,Moderate rain,87.71,20.83
2024-05-06,Ho Chi Minh City,10.76,106.66,33.3,27.0,29.8,0.1,76.71,15.2,1007.52,Light drizzle,54.5,23.01
2024-05-07,Ho Chi Minh City,10.76,106.66,33.4,26.6,29.5,9.8,77.92,16.8,1008.83,Moderate rain,53.67,23.68
2024-05-08,Ho Chi Minh City,10.76,106.66,35.0,26.9,30.2,1.0,75.21,13.6,1007.77,Moderate drizzle,53.83,23.91
2024-05-09,Ho Chi Minh City,10.76,106.66,35.5,27.5,30.4,3.6,73.92,20.7,1007.28,Slight rain,83.38,21.61
2024-05-10,Ho Chi Minh City,10.76,106.66,34.9,27.4,30.5,1.0,71.79,22.8,1007.67,Moderate drizzle,60.67,22.97
2024-05-11,Ho Chi Minh City,10.76,106.66,36.1,27.4,30.6,2.2,73.75,20.6,1008.45,Dense drizzle,60.67,20.97
2024-05-12,Ho Chi Minh City,10.76,106.66,35.3,27.8,30.7,2.2,73.71,19.4,1007.98,Moderate drizzle,68.92,20.15
2024-05-13,Ho Chi Minh City,10.76,106.66,35.2,26.7,30.4,7.4,74.62,23.2,1007.24,Moderate rain,66.46,21.77
2024-05-14,Ho Chi Minh City,10.76,106.66,35.7,26.1,30.4,1.2,72.79,16.0,1007.49,Moderate drizzle,80.83,23.34
2024-05-15,Ho Chi Minh City,10.76,106.66,35.2,26.9,30.1,7.7,73.83,25.9,1008.02,Moderate rain,95.25,16.32
2024-05-16,Ho Chi Minh City,10.76,106.66,33.4,26.5,29.1,5.2,81.33,14.1,1007.94,Slight rain,97.67,17.27
2024-05-17,Ho Chi Minh City,10.76,106.66,32.6,26.5,29.3,4.1,81.25,17.2,1007.51,Moderate rain,99.42,20.8
2024-05-18,Ho Chi Minh City,10.76,106.66,34.2,26.0,29.3,0.2,80.42,17.2,1005.93,Light drizzle,77.38,23.5
2024-05-19,Ho Chi Minh City,10.76,106.66,33.5,26.4,29.1,6.1,82.58,11.5,1004.85,Moderate rain,99.92,20.35
2024-05-20,Ho Chi Minh City,10.76,106.66,32.0,25.8,28.1,49.9,85.58,13.3,1005.32,Heavy rain,99.71,16.79
2024-05-21,Ho Chi Minh City,10.76,106.66,32.2,25.4,27.9,34.2,84.79,10.1,1006.2,Heavy rain,95.58,18.93
2024-05-22,Ho Chi Minh City,10.76,106.66,33.4,25.8,29.0,7.1,82.46,13.8,1006.42,Moderate rain,86.04,23.75
2024-05-23,Ho Chi Minh City,10.76,106.66,32.4,26.5,29.0,9.1,84.54,15.2,1006.34,Moderate rain,98.0,22.1
2024-05-24,Ho Chi Minh City,10.76,106.66,34.2,26.8,30.0,0.6,78.88,15.5,1006.29,Light drizzle,93.83,23.95
2024-05-25,Ho Chi Minh City,10.76,106.66,33.7,27.2,30.2,0.6,78.29,14.8,1006.68,Light drizzle,93.88,24.01
2024-05-26,Ho Chi Minh City,10.76,106.66,33.7,26.2,29.3,2.0,82.04,14.1,1007.67,Moderate drizzle,90.21,23.69
2024-05-27,Ho Chi Minh City,10.76,106.66,34.5,27.1,30.1,1.4,80.0,10.4,1006.0,Moderate drizzle,90.54,23.08
2024-05-28,Ho Chi Minh City,10.76,106.66,32.7,25.2,28.6,28.1,83.79,10.5,1006.29,Heavy rain,99.92,16.88
2024-05-29,Ho Chi Minh City,10.76,106.66,33.8,26.6,28.9,20.8,83.46,16.3,1005.68,Heavy rain,82.0,20.15
2024-05-30,Ho Chi Minh City,10.76,106.66,31.4,26.2,28.2,12.5,86.42,17.2,1006.1,Moderate rain,100.0,13.94
2024-05-31,Ho Chi Minh City,10.76,106.66,32.0,25.9,27.7,15.2,86.29,19.4,1007.19,Moderate rain,99.92,16.47
2024-06-01,Ho Chi Minh City,10.76,106.66,33.2,25.8,28.5,3.5,82.58,15.3,1008.95,Slight rain,96.83,22.79
2024-06-02,Ho Chi Minh City,10.76,106.66,33.7,25.6,29.4,0.4,80.04,12.3,1009.1,Light drizzle,99.88,23.28
2024-06-03,Ho Chi Minh City,10.76,106.66,34.5,26.4,29.8,0.8,77.33,17.8,1007.78,Moderate drizzle,97.92,22.92
2024-06-04,Ho Chi Minh City,10.76,106.66,34.5,26.4,30.3,0.0,75.83,10.2,1007.08,Overcast,97.33,22.9
2024-06-05,Ho Chi Minh City,10.76,106.66,34.0,27.4,29.6,5.6,80.46,13.0,1008.01,Moderate rain,96.67,20.69
2024-06-06,Ho Chi Minh City,10.76,106.66,34.2,27.0,30.0,0.1,77.21,9.9,1008.27,Light drizzle,98.88,22.13
2024-06-07,Ho Chi Minh City,10.76,106.66,33.3,26.9,29.1,1.7,78.67,9.3,1006.89,Moderate drizzle,99.92,18.13
2024-06-08,Ho Chi Minh City,10.76,106.66,34.0,26.0,28.9,12.7,78.83,12.6,1005.77,Heavy rain,98.0,20.38
2024-06-09,Ho Chi Minh City,10.76,106.66,30.9,26.1,27.6,10.3,84.0,22.9,1006.4,Moderate rain,100.0,12.92
2024-06-10,Ho Chi Minh City,10.76,106.66,31.0,25.6,27.2,10.2,84.08,18.7,1008.42,Moderate rain,98.5,12.22
2024-06-11,Ho Chi Minh City,10.76,106.66,33.2,25.0,28.6,0.5,78.17,18.4,1009.1,Light drizzle,70.08,22.99
2024-06-12,Ho Chi Minh City,10.76,106.66,33.5,25.5,28.9,2.3,77.83,18.5,1009.18,Slight rain,76.75,23.05
2024-06-13,Ho Chi Minh City,10.76,106.66,34.5,26.0,29.4,2.0,78.0,17.9,1007.37,Moderate drizzle,82.79,23.64
2024-06-14,Ho Chi Minh City,10.76,106.66,33.8,26.4,29.0,10.7,81.5,19.2,1005.46,Moderate rain,90.79,19.79
2024-06-15,Ho Chi Minh City,10.76,106.66,33.8,25.8,28.5,5.3,82.88,15.2,1005.35,Moderate rain,79.54,23.21
2024-06-16,Ho Chi Minh City,10.76,106.66,33.2,26.0,28.6,0.2,78.25,16.2,1006.41,Light drizzle,95.75,21.78
2024-06-17,Ho Chi Minh City,10.76,106.66,33.7,25.4,28.0,6.4,82.25,22.6,1007.08,Moderate rain,63.5,18.37
2024-06-18,Ho Chi Minh City,10.76,106.66,34.0,25.4,28.6,8.5,80.96,16.6,1006.34,Moderate rain,57.88,23.3
2024-06-19,Ho Chi Minh City,10.76,106.66,33.3,25.5,28.6,6.8,80.54,24.6,1005.32,Moderate rain,99.96,21.25
2024-06-20,Ho Chi Minh City,10.76,106.66,31.8,26.0,27.4,31.0,86.67,18.1,1004.92,Heavy rain,100.0,11.77
2024-06-21,Ho Chi Minh City,10.76,106.66,31.8,25.3,27.1,17.8,86.54,14.3,1004.3,Heavy rain,99.71,16.6
2024-06-22,Ho Chi Minh City,10.76,106.66,28.6,25.1,26.4,32.5,89.0,20.6,1004.75,Heavy rain,99.96,11.63
2024-06-23,Ho Chi Minh City,10.76,106.66,30.1,24.5,26.4,16.3,88.33,22.4,1006.35,Moderate rain,99.71,13.96
2024-06-24,Ho Chi Minh City,10.76,106.66,30.6,24.4,26.7,16.3,87.42,20.9,1006.65,Moderate rain,99.96,15.19
2024-06-25,Ho Chi Minh City,10.76,106.66,31.2,25.0,27.7,2.5,82.67,13.7,1006.27,Dense drizzle,98.0,20.73
2024-06-26,Ho Chi Minh City,10.76,106.66,32.5,24.6,28.2,1.3,79.46,11.6,1006.67,Dense drizzle,98.25,22.02
2024-06-27,Ho Chi Minh City,10.76,106.66,31.2,25.2,27.2,19.8,86.46,9.8,1008.02,Moderate rain,98.08,19.61
2024-06-28,Ho Chi Minh City,10.76,106.66,31.3,24.9,27.5,9.3,86.08,17.3,1008.01,Moderate rain,89.29,20.81
2024-06-29,Ho Chi Minh City,10.76,106.66,31.5,25.6,28.3,2.2,83.96,20.9,1008.42,Slight rain,76.0,22.83
2024-06-30,Ho Chi Minh City,10.76,106.66,32.7,25.5,28.0,4.8,82.75,11.7,1008.95,Moderate rain,87.83,22.93
2024-07-01,Ho Chi Minh City,10.76,106.66,31.2,24.6,27.9,1.7,84.12,16.9,1007.58,Moderate drizzle,64.79,21.65
2024-07-02,Ho Chi Minh City,10.76,106.66,32.3,25.1,27.3,17.1,85.83,12.5,1006.0,Heavy rain,82.92,18.14
2024-07-03,Ho Chi Minh City,10.76,106.66,31.0,24.9,27.1,16.1,86.75,15.5,1007.51,Moderate rain,98.96,16.01
2024-07-04,Ho Chi Minh City,10.76,106.66,29.7,24.0,26.2,19.7,89.29,12.5,1009.14,Moderate rain,99.29,13.45
2024-07-05,Ho Chi Minh City,10.76,106.66,32.2,24.0,27.1,6.0,84.67,18.5,1007.12,Moderate rain,71.67,21.7
2024-07-06,Ho Chi Minh City,10.76,106.66,32.2,24.1,27.8,7.3,82.38,15.2,1005.44,Moderate rain,82.25,22.93
2024-07-07,Ho Chi Minh City,10.76,106.66,30.6,25.1,27.5,5.3,85.5,16.6,1006.31,Moderate rain,92.21,18.89
2024-07-08,Ho Chi Minh City,10.76,106.66,31.3,25.1,27.6,2.1,86.04,15.6,1006.22,Moderate drizzle,98.83,20.59
2024-07-09,Ho Chi Minh City,10.76,106.66,31.5,24.8,27.5,18.7,84.25,14.2,1007.75,Moderate rain,98.12,19.01
2024-07-10,Ho Chi Minh City,10.76,106.66,31.6,24.6,27.2,2.1,85.04,18.9,1008.81,Dense drizzle,89.92,21.63
2024-07-11,Ho Chi Minh City,10.76,106.66,30.2,24.6,26.4,15.9,88.88,18.7,1007.68,Moderate rain,96.75,16.93
2024-07-12,Ho Chi Minh City,10.76,106.66,30.4,24.5,26.5,12.8,88.0,20.6,1005.96,Moderate rain,100.0,14.77
2024-07-13,Ho Chi Minh City,10.76,106.66,30.2,24.9,26.6,21.9,87.21,20.9,1004.34,Heavy rain,99.5,15.77
2024-07-14,Ho Chi Minh City,10.76,106.66,30.9,25.2,26.7,19.5,86.08,27.0,1004.48,Moderate rain,100.0,17.86
2024-07-15,Ho Chi Minh City,10.76,106.66,30.9,24.9,26.6,19.1,87.25,20.4,1004.45,Heavy rain,100.0,15.87
2024-07-16,Ho Chi Minh City,10.76,106.66,30.5,24.5,26.3,15.4,89.42,18.9,1004.68,Heavy rain,98.25,15.46
2024-07-17,Ho Chi Minh City,10.76,106.66,29.2,24.5,26.0,14.7,90.0,24.4,1005.43,Moderate rain,96.58,13.03
2024-07-18,Ho Chi Minh City,10.76,106.66,31.0,24.5,26.6,17.7,88.54,21.8,1006.5,Moderate rain,99.54,16.54
2024-07-19,Ho Chi Minh City,10.76,106.66,29.2,24.2,26.2,17.0,89.42,20.3,1006.45,Moderate rain,100.0,9.29
2024-07-20,Ho Chi Minh City,10.76,106.66,28.9,24.3,26.0,17.1,90.0,15.2,1006.87,Moderate rain,99.79,8.64
2024-07-21,Ho Chi Minh City,10.76,106.66,31.1,24.5,26.8,16.1,87.5,22.2,1006.74,Heavy rain,100.0,17.25
2024-07-22,Ho Chi Minh City,10.76,106.66,31.3,25.0,27.0,14.3,87.71,23.1,1007.14,Moderate rain,98.88,15.8
2024-07-23,Ho Chi Minh City,10.76,106.66,30.9,25.2,27.6,5.5,84.29,18.8,1006.68,Moderate rain,95.58,16.89
2024-07-24,Ho Chi Minh City,10.76,106.66,31.6,25.2,28.0,7.0,82.17,20.3,1004.86,Moderate rain,88.71,18.82
2024-07-25,Ho Chi Minh City,10.76,106.66,31.5,25.2,27.3,20.9,85.83,20.6,1003.93,Heavy rain,90.96,16.29
2024-07-26,Ho Chi Minh City,10.76,106.66,29.3,24.6,27.0,5.8,88.08,20.6,1005.28,Slight rain,97.79,12.78
2024-07-27,Ho Chi Minh City,10.76,106.66,29.2,24.6,26.4,26.3,89.71,25.2,1006.85,Heavy rain,100.0,12.23
2024-07-28,Ho Chi Minh City,10.76,106.66,29.5,24.9,26.8,2.1,86.62,14.8,1006.87,Moderate drizzle,100.0,13.57
2024-07-29,Ho Chi Minh City,10.76,106.66,31.1,24.4,27.2,7.7,86.33,16.1,1006.55,Moderate rain,99.83,19.45
2024-07-30,Ho Chi Minh City,10.76,106.66,32.1,24.4,27.4,9.7,86.88,13.6,1007.84,Heavy rain,98.58,20.6
2024-07-31,Ho Chi Minh City,10.76,106.66,32.3,24.6,27.8,3.3,84.38,18.0,1009.3,Slight rain,89.79,23.28
2024-08-01,Ho Chi Minh City,10.76,106.66,32.0,25.4,27.8,23.1,84.67,19.9,1009.4,Heavy rain,90.58,22.94
2024-08-02,Ho Chi Minh City,10.76,106.66,32.0,25.0,27.6,24.3,84.46,15.8,1008.65,Moderate rain,98.0,22.11
2024-08-03,Ho Chi Minh City,10.76,106.66,31.3,24.5,27.3,8.4,85.71,11.3,1008.58,Moderate rain,93.83,20.54
2024-08-04,Ho Chi Minh City,10.76,106.66,31.0,24.5,26.6,8.6,87.88,12.3,1008.73,Heavy rain,80.96,17.03
2024-08-05,Ho Chi Minh City,10.76,106.66,31.2,23.8,26.3,27.2,89.42,16.8,1007.91,Heavy rain,77.58,19.0
2024-08-06,Ho Chi Minh City,10.76,106.66,31.6,24.2,26.8,14.9,87.92,13.8,1007.12,Heavy rain,82.08,17.78
2024-08-07,Ho Chi Minh City,10.76,106.66,30.6,24.4,27.0,14.6,87.46,15.1,1007.76,Moderate rain,82.79,20.3
2024-08-08,Ho Chi Minh City,10.76,106.66,32.3,24.4,28.1,1.1,82.96,14.7,1008.37,Light drizzle,67.79,22.53
2024-08-09,Ho Chi Minh City,10.76,106.66,32.3,25.5,28.4,3.0,81.83,13.3,1007.82,Slight rain,61.5,22.0
2024-08-10,Ho Chi Minh City,10.76,106.66,32.9,25.1,28.6,1.0,82.08,14.2,1006.48,Moderate drizzle,35.5,24.39
2024-08-11,Ho Chi Minh City,10.76,106.66,32.9,25.5,28.6,4.6,82.58,18.2,1005.0,Slight rain,53.21,23.43
2024-08-12,Ho Chi Minh City,10.76,106.66,31.8,25.2,27.7,12.3,84.71,24.2,1005.79,Moderate rain,86.54,20.41
2024-08-13,Ho Chi Minh City,10.76,106.66,32.7,24.4,28.1,0.2,82.29,17.1,1006.72,Light drizzle,45.75,24.27
2024-08-14,Ho Chi Minh City,10.76,106.66,32.9,25.4,28.5,0.7,84.0,14.0,1006.65,Light drizzle,51.88,22.98
2024-08-15,Ho Chi Minh City,10.76,106.66,32.5,25.0,28.3,13.1,84.71,12.0,1006.01,Moderate rain,55.25,22.69
2024-08-16,Ho Chi Minh City,10.76,106.66,32.5,25.3,28.1,2.7,85.08,13.4,1006.01,Slight rain,86.5,23.14
2024-08-17,Ho Chi Minh City,10.76,106.66,32.3,25.2,27.8,4.1,85.38,13.2,1007.51,Moderate rain,83.92,21.45
2024-08-18,Ho Chi Minh City,10.76,106.66,33.2,24.8,28.6,0.2,80.38,12.4,1007.6,Light drizzle,74.08,24.08
2024-08-19,Ho Chi Minh City,10.76,106.66,33.6,25.4,29.1,0.1,78.17,12.2,1007.2,Light drizzle,91.0,24.71
2024-08-20,Ho Chi Minh City,10.76,106.66,32.5,25.3,28.5,1.9,80.46,11.2,1008.03,Dense drizzle,93.46,23.22
2024-08-21,Ho Chi Minh City,10.76,106.66,33.2,24.9,28.2,4.8,81.67,13.6,1008.8,Moderate rain,90.29,23.4
2024-08-22,Ho Chi Minh City,10.76,106.66,32.8,24.9,28.2,2.6,82.58,13.7,1008.56,Slight rain,99.88,22.8
2024-08-23,Ho Chi Minh City,10.76,106.66,31.6,24.8,27.8,1.4,83.21,15.2,1009.42,Moderate drizzle,98.46,18.65
2024-08-24,Ho Chi Minh City,10.76,106.66,32.0,24.8,27.3,7.1,84.0,14.7,1008.92,Slight rain,89.88,21.14
2024-08-25,Ho Chi Minh City,10.76,106.66,31.8,23.8,26.8,13.0,84.79,14.4,1007.74,Heavy rain,90.79,19.53
2024-08-26,Ho Chi Minh City,10.76,106.66,31.9,24.4,26.9,28.1,86.17,16.1,1007.39,Heavy rain,94.21,19.31
2024-08-27,Ho Chi Minh City,10.76,106.66,30.6,24.7,26.8,5.8,88.71,21.4,1007.64,Slight rain,92.33,16.01
2024-08-28,Ho Chi Minh City,10.76,106.66,30.9,24.9,27.0,15.0,87.29,22.5,1007.43,Moderate rain,94.58,17.32
2024-08-29,Ho Chi Minh City,10.76,106.66,30.0,23.9,26.9,7.9,84.71,22.9,1007.65,Moderate rain,94.33,17.55
2024-08-30,Ho Chi Minh City,10.76,106.66,31.1,24.9,26.9,14.3,84.71,22.6,1007.28,Moderate rain,99.42,16.56
2024-08-31,Ho Chi Minh City,10.76,106.66,30.0,24.6,26.7,18.2,86.71,18.2,1007.01,Moderate rain,97.42,16.21
2024-09-01,Ho Chi Minh City,10.76,106.66,29.2,24.5,26.3,25.2,89.29,9.9,1005.91,Moderate rain,89.5,15.02
2024-09-02,Ho Chi Minh City,10.76,106.66,28.4,24.1,26.1,14.8,89.42,20.5,1006.33,Heavy rain,95.83,14.04
2024-09-03,Ho Chi Minh City,10.76,106.66,29.9,24.5,26.5,10.9,88.29,25.7,1007.58,Moderate rain,98.38,16.09
2024-09-04,Ho Chi Minh City,10.76,106.66,30.6,24.9,27.1,3.7,86.33,22.6,1006.14,Slight rain,99.96,15.62
2024-09-05,Ho Chi Minh City,10.76,106.66,31.7,25.2,27.4,12.1,85.54,22.9,1003.88,Heavy rain,90.38,17.45
2024-09-06,Ho Chi Minh City,10.76,106.66,30.6,25.6,27.1,5.7,86.12,28.4,1004.19,Slight rain,100.0,14.42
2024-09-07,Ho Chi Minh City,10.76,106.66,31.6,25.2,27.5,16.7,85.04,24.8,1006.4,Heavy rain,99.5,16.5
2024-09-08,Ho Chi Minh City,10.76,106.66,31.5,25.3,27.7,18.1,84.67,18.7,1007.91,Heavy rain,98.42,18.22
2024-09-09,Ho Chi Minh City,10.76,106.66,32.0,25.0,28.1,6.5,82.0,17.3,1006.16,Moderate rain,97.46,21.96
2024-09-10,Ho Chi Minh City,10.76,106.66,32.5,25.2,27.5,7.5,86.04,17.6,1005.57,Moderate rain,100.0,18.8
2024-09-11,Ho Chi Minh City,10.76,106.66,31.4,24.9,27.2,10.1,88.25,13.5,1006.98,Moderate rain,100.0,16.69
2024-09-12,Ho Chi Minh City,10.76,106.66,31.6,24.8,27.1,12.4,88.0,13.4,1007.24,Moderate rain,97.38,18.52
2024-09-13,Ho Chi Minh City,10.76,106.66,31.7,25.1,27.0,27.0,87.92,19.3,1006.0,Heavy rain,98.54,17.11
2024-09-14,Ho Chi Minh City,10.76,106.66,29.6,25.0,26.2,21.5,90.38,18.4,1004.71,Moderate rain,100.0,9.26
2024-09-15,Ho Chi Minh City,10.76,106.66,29.8,25.0,26.6,13.4,88.67,16.3,1004.0,Moderate rain,99.54,14.67
2024-09-16,Ho Chi Minh City,10.76,106.66,31.2,24.8,27.0,23.8,85.88,17.9,1003.08,Heavy rain,98.83,17.35
2024-09-17,Ho Chi Minh City,10.76,106.66,29.0,24.9,26.1,12.4,89.29,19.5,1001.64,Slight rain,100.0,12.74
2024-09-18,Ho Chi Minh City,10.76,106.66,29.4,23.8,25.8,52.6,90.96,18.1,1000.92,Moderate rain,100.0,9.05
2024-09-19,Ho Chi Minh City,10.76,106.66,29.6,24.2,26.3,10.6,89.0,20.4,1001.28,Moderate rain,99.0,12.03
2024-09-20,Ho Chi Minh City,10.76,106.66,30.0,25.0,26.8,5.5,87.25,22.8,1003.17,Moderate rain,93.46,14.65
2024-09-21,Ho Chi Minh City,10.76,106.66,28.2,24.9,26.0,21.7,90.0,20.1,1005.35,Moderate rain,99.88,8.38
2024-09-22,Ho Chi Minh City,10.76,106.66,29.3,24.5,26.2,12.3,90.04,17.0,1006.65,Slight rain,100.0,10.84
2024-09-23,Ho Chi Minh City,10.76,106.66,31.1,24.6,26.7,26.1,87.75,14.0,1008.72,Moderate rain,99.71,17.93
2024-09-24,Ho Chi Minh City,10.76,106.66,31.6,24.7,27.4,3.9,86.25,9.0,1008.78,Dense drizzle,99.21,19.59
2024-09-25,Ho Chi Minh City,10.76,106.66,30.8,23.9,27.1,4.7,87.42,10.9,1009.32,Moderate rain,72.96,20.42
2024-09-26,Ho Chi Minh City,10.76,106.66,31.4,23.6,26.7,8.3,87.21,15.8,1009.16,Moderate rain,89.46,19.75
2024-09-27,Ho Chi Minh City,10.76,106.66,30.8,24.5,27.1,5.6,86.08,20.4,1008.98,Moderate rain,74.25,19.87
2024-09-28,Ho Chi Minh City,10.76,106.66,32.0,25.0,28.2,1.3,81.71,12.0,1008.15,Light drizzle,55.21,22.41
2024-09-29,Ho Chi Minh City,10.76,106.66,32.2,25.4,28.1,8.7,84.42,9.8,1007.81,Moderate rain,95.79,20.46
2024-09-30,Ho Chi Minh City,10.76,106.66,32.7,25.3,27.9,13.1,85.96,11.9,1006.89,Heavy rain,95.79,21.49
2024-10-01,Ho Chi Minh City,10.76,106.66,32.3,25.4,27.9,8.1,85.71,12.2,1006.64,Moderate rain,91.17,21.79
2024-10-02,Ho Chi Minh City,10.76,106.66,32.2,25.0,27.6,10.6,87.5,14.9,1008.22,Moderate rain,98.5,21.42
2024-10-03,Ho Chi Minh City,10.76,106.66,30.7,24.9,26.8,9.8,88.71,15.5,1009.0,Moderate rain,97.62,17.03
2024-10-04,Ho Chi Minh City,10.76,106.66,31.0,24.1,26.8,5.6,87.25,12.5,1008.88,Moderate rain,81.67,17.39
2024-10-05,Ho Chi Minh City,10.76,106.66,31.8,23.9,27.2,4.7,84.67,11.5,1008.15,Slight rain,58.46,22.43
2024-10-06,Ho Chi Minh City,10.76,106.66,30.2,24.3,26.7,24.2,85.21,11.6,1009.33,Moderate rain,95.96,17.17
2024-10-07,Ho Chi Minh City,10.76,106.66,31.1,23.8,26.4,23.4,87.71,10.6,1009.75,Heavy rain,96.67,20.11
2024-10-08,Ho Chi Minh City,10.76,106.66,30.5,24.2,26.4,19.3,87.5,12.1,1009.26,Moderate rain,91.17,16.37
2024-10-09,Ho Chi Minh City,10.76,106.66,30.5,24.3,26.6,15.2,87.5,13.3,1008.26,Heavy rain,90.5,17.7
2024-10-10,Ho Chi Minh City,10.76,106.66,31.7,24.7,27.0,12.3,86.46,15.8,1007.84,Heavy rain,90.0,19.89
2024-10-11,Ho Chi Minh City,10.76,106.66,30.9,24.4,27.1,1.6,88.46,12.9,1007.73,Moderate drizzle,97.46,18.1
2024-10-12,Ho Chi Minh City,10.76,106.66,31.0,24.9,26.7,7.6,89.62,12.5,1008.48,Moderate rain,85.21,17.14
2024-10-13,Ho Chi Minh City,10.76,106.66,32.3,24.4,27.4,14.0,86.0,11.9,1008.07,Heavy rain,69.54,22.76
2024-10-14,Ho Chi Minh City,10.76,106.66,32.1,24.0,27.3,9.8,85.67,11.5,1007.56,Heavy rain,90.0,22.19
2024-10-15,Ho Chi Minh City,10.76,106.66,31.0,24.5,26.7,29.1,88.25,13.7,1008.55,Moderate rain,99.29,16.01
2024-10-16,Ho Chi Minh City,10.76,106.66,30.2,24.8,26.5,7.3,87.0,14.3,1009.14,Moderate rain,97.42,14.69
2024-10-17,Ho Chi Minh City,10.76,106.66,30.5,24.8,26.6,19.6,86.92,21.6,1008.99,Heavy rain,92.71,18.42
2024-10-18,Ho Chi Minh City,10.76,106.66,28.9,23.9,25.9,2.9,90.08,13.7,1008.96,Dense drizzle,92.17,12.69
2024-10-19,Ho Chi Minh City,10.76,106.66,29.6,24.1,26.1,8.4,90.08,12.2,1009.36,Moderate rain,93.71,16.53
2024-10-20,Ho Chi Minh City,10.76,106.66,30.6,24.0,26.2,6.8,88.5,16.8,1010.31,Slight rain,71.71,17.34
2024-10-21,Ho Chi Minh City,10.76,106.66,31.0,23.7,26.4,16.1,86.96,17.3,1008.92,Moderate rain,86.38,20.65
2024-10-22,Ho Chi Minh City,10.76,106.66,30.5,23.4,26.1,10.8,87.21,15.5,1007.99,Moderate rain,94.0,15.79
2024-10-23,Ho Chi Minh City,10.76,106.66,29.3,24.4,26.3,10.0,88.38,11.7,1007.94,Moderate rain,98.12,11.42
2024-10-24,Ho Chi Minh City,10.76,106.66,31.7,24.0,27.5,0.6,81.67,14.3,1007.53,Light drizzle,73.67,21.57
2024-10-25,Ho Chi Minh City,10.76,106.66,31.9,23.0,27.2,1.0,80.04,16.5,1006.49,Moderate drizzle,85.67,21.55
2024-10-26,Ho Chi Minh City,10.76,106.66,32.5,24.2,27.9,0.1,78.62,20.7,1004.68,Light drizzle,98.67,20.46
2024-10-27,Ho Chi Minh City,10.76,106.66,26.9,24.5,25.6,7.3,88.42,12.4,1004.29,Moderate rain,100.0,8.05
2024-10-28,Ho Chi Minh City,10.76,106.66,26.9,23.6,24.8,41.9,91.54,12.9,1004.93,Moderate rain,100.0,6.24
2024-10-29,Ho Chi Minh City,10.76,106.66,29.2,23.7,25.6,9.2,88.92,16.2,1006.57,Moderate rain,91.92,11.42
2024-10-30,Ho Chi Minh City,10.76,106.66,31.3,23.4,26.4,4.7,87.58,14.3,1008.04,Slight rain,67.58,18.76
2024-10-31,Ho Chi Minh City,10.76,106.66,31.5,23.4,26.9,0.2,84.54,14.3,1007.45,Light drizzle,93.79,21.44
2024-11-01,Ho Chi Minh City,10.76,106.66,31.8,24.1,27.1,10.5,84.88,11.1,1007.95,Moderate rain,98.83,20.43
2024-11-02,Ho Chi Minh City,10.76,106.66,30.2,23.9,26.6,3.8,84.83,14.4,1009.2,Slight rain,93.17,16.89
2024-11-03,Ho Chi Minh City,10.76,106.66,31.5,23.1,26.7,1.8,83.92,11.4,1009.18,Slight rain,68.75,21.42
2024-11-04,Ho Chi Minh City,10.76,106.66,30.3,23.5,26.3,14.3,88.21,15.2,1008.96,Moderate rain,89.08,16.46
2024-11-05,Ho Chi Minh City,10.76,106.66,30.9,23.0,26.3,1.2,86.12,13.6,1009.4,Moderate drizzle,90.58,19.51
2024-11-06,Ho Chi Minh City,10.76,106.66,30.9,24.2,26.4,8.8,88.12,14.2,1009.58,Moderate rain,81.17,19.76
2024-11-07,Ho Chi Minh City,10.76,106.66,31.0,23.4,26.7,5.3,85.21,8.8,1009.6,Moderate rain,61.92,19.05
2024-11-08,Ho Chi Minh City,10.76,106.66,31.4,23.5,26.7,3.8,84.0,10.5,1009.34,Moderate rain,89.54,19.44
2024-11-09,Ho Chi Minh City,10.76,106.66,31.4,24.0,26.7,7.7,84.46,8.3,1009.14,Moderate rain,94.83,20.55
2024-11-10,Ho Chi Minh City,10.76,106.66,31.9,23.8,27.4,0.6,82.79,12.4,1009.49,Light drizzle,59.04,19.36
2024-11-11,Ho Chi Minh City,10.76,106.66,31.8,23.6,27.6,0.2,80.54,13.3,1008.6,Light drizzle,51.83,20.66
2024-11-12,Ho Chi Minh City,10.76,106.66,30.7,23.8,27.2,1.6,85.33,10.0,1007.67,Moderate drizzle,83.88,19.36
2024-11-13,Ho Chi Minh City,10.76,106.66,31.6,24.2,27.2,2.8,85.5,8.1,1007.5,Slight rain,48.83,17.96
